11	84
11	85
11	86
11	88
11	89
11	90
11	96
11	100
11	101
11	102
12	4
12	6
12	26
12	29
12	32
12	46
12	48
12	61
12	64
12	65
12	69
12	71
12	74
12	78
12	82
12	86
12	88
12	89
12	101
13	3
13	4
13	6
13	10
13	14
13	15
13	17
13	18
13	25
13	26
13	29
13	30
13	32
13	33
13	37
13	39
13	42
13	43
13	46
13	47
13	49
13	50
13	51
13	53
13	55
13	56
13	57
13	59
13	61
13	62
13	64
13	66
13	67
13	71
13	73
13	74
13	78
13	82
13	84
13	85
13	86
13	89
13	91
13	100
13	101
13	102
13	103
14	4
14	6
14	8
14	10
14	23
14	25
14	26
14	30
14	42
14	46
14	47
14	49
14	50
14	51
14	53
14	55
14	57
14	58
14	59
14	64
14	66
14	71
14	74
14	78
14	81
14	82
14	84
14	86
14	88
14	90
14	97
14	100
14	101
14	102
15	4
15	10
15	23
15	26
15	32
15	58
15	74
15	82
15	84
15	86
15	88
15	90
15	100
15	101
15	102
16	6
16	26
16	46
16	47
16	54
16	56
16	86
16	89
16	90
16	103
17	0
17	2
17	4
17	6
17	7
17	10
17	15
17	16
17	17
17	18
17	21
17	23
17	26
17	27
17	28
17	30
17	32
17	35
17	39
17	41
17	42
17	46
17	47
17	49
17	50
17	51
17	57
17	60
17	61
17	64
17	65
17	66
17	71
17	74
17	75
17	80
17	82
17	84
17	86
17	87
17	90
17	96
17	97
17	98
17	100
17	101
17	102
18	0
18	2
18	4
18	6
18	7
18	10
18	15
18	16
18	17
18	18
18	21
18	23
18	25
18	26
18	27
18	28
18	30
18	32
18	35
18	39
18	41
18	42
18	46
18	47
18	49
18	50
18	51
18	53
18	55
18	57
18	59
18	60
18	61
18	64
18	65
18	66
18	71
18	74
18	75
18	78
18	80
18	82
18	84
18	86
18	87
18	90
18	96
18	97
18	98
18	100
18	101
18	102
19	3
19	4
19	6
19	15
19	17
19	20
19	24
19	25
19	26
19	28
19	29
19	41
19	42
19	44
19	46
19	47
19	48
19	49
19	55
19	57
19	58
19	61
19	65
19	68
19	71
19	74
19	78
19	82
19	83
19	84
19	85
19	86
19	89
19	90
19	96
19	97
19	101
19	102
20	4
20	6
20	15
20	17
20	20
20	24
20	25
20	26
20	28
20	29
20	32
20	33
20	42
20	44
20	46
20	48
20	49
20	55
20	57
20	58
20	61
20	64
20	65
20	68
20	69
20	71
20	74
20	78
20	82
20	86
20	88
20	89
20	90
20	96
20	101
20	102
21	6
21	8
21	17
21	23
21	46
21	90
21	100
21	103
22	8
22	26
22	47
22	49
22	74
22	81
22	82
22	97
22	102
23	8
23	26
23	47
23	49
23	74
23	81
23	82
23	90
23	97
23	102
24	3
24	5
24	6
24	13
24	22
24	42
24	47
24	51
24	58
24	59
24	70
24	102
25	4
25	6
25	15
25	17
25	20
25	24
25	25
25	26
25	28
25	29
25	42
25	44
25	46
25	48
25	55
25	57
25	58
25	65
25	68
25	71
25	74
25	82
25	86
25	89
25	90
25	96
25	101
25	102
26	0
26	2
26	4
26	6
26	7
26	8
26	10
26	15
26	16
26	17
26	18
26	21
26	23
26	25
26	26
26	27
26	28
26	30
26	32
26	35
26	39
26	41
26	42
26	46
26	47
26	49
26	50
26	51
26	53
26	55
26	56
26	57
26	59
26	60
26	61
26	64
26	65
26	66
26	71
26	74
26	75
26	78
26	80
26	82
26	84
26	85
26	86
26	87
26	89
26	90
26	96
26	97
26	98
26	100
26	101
26	102
26	103
27	25
27	47
27	58
27	61
27	82
27	86
27	97
27	102
28	4
28	6
28	26
28	29
28	32
28	46
28	48
28	61
28	64
28	65
28	69
28	71
28	74
28	78
28	82
28	86
28	88
28	89
28	101
29	4
29	6
29	8
29	15
29	17
29	20
29	24
29	25
29	26
29	28
29	29
29	41
29	42
29	44
29	46
29	47
29	48
29	49
29	55
29	57
29	58
29	65
29	68
29	71
29	74
29	78
29	81
29	82
29	86
29	89
29	90
29	96
29	97
29	101
29	102
30	25
30	47
30	58
30	61
30	82
30	86
30	97
30	102
31	3
31	6
31	26
31	29
31	41
31	46
31	47
31	55
31	78
31	82
31	84
31	86
31	101
32	4
32	6
32	17
32	19
32	25
32	26
32	39
32	42
32	49
32	51
32	58
32	64
32	72
32	74
32	78
32	80
32	81
32	82
32	84
32	102
33	36
33	89
34	0
34	2
34	4
34	6
34	7
34	10
34	15
34	16
34	17
34	18
34	21
34	23
34	26
34	27
34	28
34	30
34	32
34	35
34	39
34	41
34	42
34	46
34	47
34	49
34	50
34	51
34	57
34	60
34	61
34	64
34	65
34	66
34	71
34	74
34	75
34	80
34	82
34	84
34	86
34	87
34	90
34	96
34	97
34	98
34	100
34	101
34	102
35	4
35	6
35	26
35	29
35	32
35	46
35	48
35	61
35	64
35	65
35	69
35	71
35	74
35	78
35	82
35	86
35	88
35	89
35	101
36	4
36	6
36	15
36	17
36	20
36	24
36	25
36	26
36	28
36	29
36	42
36	44
36	46
36	48
36	55
36	57
36	58
36	65
36	68
36	71
36	74
36	82
36	86
36	89
36	90
36	96
36	101
36	102
37	3
37	4
37	6
37	8
37	10
37	15
37	17
37	20
37	23
37	24
37	25
37	26
37	28
37	29
37	32
37	42
37	44
37	46
37	47
37	48
37	49
37	55
37	57
37	58
37	61
37	64
37	65
37	68
37	69
37	71
37	74
37	78
37	81
37	82
37	84
37	86
37	88
37	89
37	90
37	96
37	97
37	100
37	101
37	102
38	25
38	47
38	58
38	61
38	82
38	86
38	97
38	102
39	6
39	26
39	32
39	61
39	73
39	74
39	82
39	85
39	86
39	100
39	101
40	4
40	6
40	10
40	25
40	26
40	30
40	42
40	46
40	49
40	50
40	51
40	53
40	55
40	59
40	64
40	66
40	71
40	78
40	82
40	84
40	100
40	101
40	102
41	4
41	6
41	8
41	25
41	26
41	29
41	32
41	46
41	47
41	48
41	49
41	58
41	61
41	64
41	65
41	69
41	71
41	74
41	78
41	81
41	82
41	84
41	86
41	88
41	89
41	97
41	101
41	102
42	4
42	6
42	10
42	14
42	15
42	17
42	18
42	25
42	29
42	32
42	33
42	37
42	39
42	43
42	46
42	49
42	51
42	55
42	56
42	57
42	61
42	62
42	67
42	74
42	79
42	82
42	84
42	86
42	89
42	91
42	101
42	103
43	6
43	8
43	26
43	28
43	29
43	41
43	42
43	46
43	47
43	49
43	56
43	57
43	74
43	78
43	81
43	82
43	84
43	85
43	89
43	90
43	97
43	102
43	103
44	57
45	82
46	3
46	6
46	25
46	26
46	32
46	46
46	47
46	55
46	58
46	61
46	82
46	84
46	86
46	97
46	101
46	102
47	25
47	47
47	58
47	61
47	82
47	86
47	97
47	102
48	3
48	4
48	6
48	8
48	10
48	15
48	17
48	20
48	23
48	24
48	25
48	26
48	28
48	29
48	33
48	42
48	44
48	46
48	47
48	48
48	49
48	55
48	57
48	58
48	65
48	68
48	71
48	74
48	81
48	82
48	84
48	86
48	88
48	89
48	90
48	96
48	97
48	100
48	101
48	102
49	6
49	26
49	49
49	82
49	86
49	90
49	101
49	102
50	3
50	4
50	6
50	10
50	14
50	15
50	17
50	18
50	25
50	26
50	29
50	32
50	33
50	37
50	39
50	43
50	46
50	47
50	48
50	51
50	55
50	56
50	57
50	61
50	62
50	64
50	65
50	67
50	69
50	71
50	74
50	78
50	82
50	84
50	86
50	88
50	89
50	91
50	101
50	103
51	6
51	26
51	32
51	46
51	47
51	54
51	56
51	61
51	73
51	74
51	82
51	85
51	86
51	89
51	90
51	100
51	101
51	103
52	3
52	4
52	6
52	10
52	23
52	26
52	46
52	47
52	55
52	58
52	74
52	82
52	84
52	86
52	88
52	90
52	100
52	101
52	102
53	32
53	101
54	8
54	26
54	47
54	49
54	74
54	81
54	82
54	97
54	102
55	29
55	41
55	46
55	78
56	3
56	4
56	5
56	6
56	9
56	10
56	20
56	22
56	25
56	26
56	30
56	32
56	42
56	46
56	49
56	50
56	51
56	53
56	55
56	57
56	59
56	64
56	66
56	71
56	78
56	81
56	82
56	84
56	86
56	90
56	92
56	93
56	94
56	100
56	101
56	102
57	8
57	26
57	47
57	49
57	74
57	81
57	82
57	97
57	102
58	39
58	57
59	4
59	6
59	8
59	10
59	15
59	17
59	20
59	23
59	24
59	25
59	26
59	28
59	29
59	42
59	44
59	46
59	47
59	48
59	49
59	55
59	57
59	58
59	65
59	68
59	71
59	74
59	81
59	82
59	84
59	86
59	88
59	89
59	90
59	96
59	97
59	100
59	101
59	102
60	4
60	6
60	10
60	20
60	23
60	26
60	29
60	58
60	74
60	82
60	84
60	86
60	88
60	90
60	100
60	102
61	4
61	6
61	10
61	25
61	26
61	30
61	42
61	46
61	49
61	50
61	51
61	53
61	55
61	59
61	64
61	66
61	71
61	78
61	82
61	84
61	100
61	101
61	102
62	0
62	2
62	4
62	6
62	7
62	10
62	15
62	16
62	17
62	18
62	21
62	23
62	26
62	27
62	28
62	29
62	30
62	32
62	35
62	39
62	41
62	42
62	46
62	47
62	49
62	50
62	51
62	54
62	57
62	60
62	61
62	64
62	65
62	66
62	71
62	74
62	75
62	78
62	80
62	82
62	84
62	86
62	87
62	90
62	96
62	97
62	98
62	100
62	101
62	102
62	103
63	0
63	2
63	4
63	6
63	7
63	10
63	15
63	16
63	17
63	18
63	21
63	23
63	26
63	27
63	28
63	30
63	32
63	35
63	39
63	41
63	42
63	46
63	47
63	49
63	50
63	51
63	57
63	60
63	61
63	64
63	65
63	66
63	71
63	74
63	75
63	80
63	82
63	84
63	86
63	87
63	90
63	96
63	97
63	98
63	100
63	101
63	102
63	103
64	0
64	2
64	4
64	6
64	7
64	8
64	9
64	10
64	15
64	16
64	17
64	18
64	20
64	21
64	23
64	24
64	25
64	26
64	27
64	28
64	29
64	30
64	32
64	35
64	39
64	41
64	42
64	44
64	46
64	47
64	48
64	49
64	50
64	51
64	53
64	54
64	55
64	57
64	58
64	59
64	60
64	61
64	64
64	65
64	66
64	68
64	71
64	74
64	75
64	78
64	80
64	82
64	83
64	84
64	85
64	86
64	87
64	89
64	90
64	93
64	96
64	97
64	98
64	100
64	101
64	102
64	103
65	26
65	33
65	39
65	51
66	4
66	6
66	26
66	29
66	32
66	46
66	48
66	61
66	64
66	65
66	69
66	71
66	74
66	78
66	82
66	86
66	88
66	89
66	101
67	29
67	41
67	46
67	78
68	4
68	6
68	8
68	10
68	25
68	26
68	30
68	32
68	42
68	46
68	47
68	49
68	50
68	51
68	53
68	55
68	59
68	61
68	64
68	66
68	71
68	73
68	74
68	78
68	81
68	82
68	84
68	85
68	86
68	97
68	100
68	101
68	102
69	3
69	6
69	26
69	46
69	47
69	55
69	82
69	84
69	86
69	101
70	82
71	6
71	23
71	25
71	26
71	32
71	47
71	58
71	61
71	73
71	74
71	82
71	85
71	86
71	90
71	97
71	100
71	101
71	102
71	103
72	3
72	5
72	6
72	9
72	20
72	22
72	25
72	46
72	57
72	81
72	86
72	92
72	93
72	94
72	101
72	102
73	6
73	33
73	57
74	3
74	5
74	6
74	9
74	20
74	22
74	23
74	25
74	26
74	32
74	46
74	47
74	57
74	58
74	61
74	73
74	74
74	81
74	82
74	85
74	86
74	90
74	92
74	93
74	94
74	97
74	100
74	101
74	102
74	103
75	6
75	8
75	26
75	28
75	42
75	46
75	47
75	57
75	84
75	85
76	29
76	41
76	46
76	78
77	4
77	6
77	26
77	29
77	32
77	46
77	48
77	61
77	64
77	65
77	69
77	71
77	74
77	78
77	82
77	86
77	88
77	89
77	101
78	3
78	4
78	6
78	15
78	17
78	20
78	24
78	25
78	26
78	28
78	29
78	42
78	44
78	46
78	47
78	48
78	55
78	57
78	58
78	65
78	68
78	71
78	74
78	82
78	84
78	86
78	89
78	90
78	96
78	101
78	102
79	6
79	33
79	57
80	6
80	26
80	32
80	61
80	73
80	74
80	82
80	85
80	86
80	100
80	101
81	6
81	26
81	42
81	47
81	48
81	55
81	56
81	58
81	59
81	61
81	78
81	82
81	84
81	89
81	90
81	101
81	103
82	4
82	6
82	10
82	25
82	26
82	30
82	42
82	46
82	49
82	50
82	51
82	53
82	55
82	59
82	64
82	66
82	71
82	78
82	82
82	84
82	100
82	101
82	102
83	6
83	12
83	15
83	30
83	39
83	42
83	46
83	47
83	48
83	55
83	57
83	82
83	84
83	86
83	101
83	103
84	82
85	82
86	4
86	6
86	8
86	15
86	17
86	20
86	24
86	25
86	26
86	28
86	29
86	42
86	44
86	46
86	47
86	48
86	49
86	55
86	57
86	58
86	65
86	68
86	71
86	74
86	81
86	82
86	86
86	89
86	90
86	96
86	97
86	101
86	102
87	25
87	47
87	58
87	61
87	82
87	86
87	90
87	97
87	102
88	4
88	6
88	10
88	25
88	26
88	30
88	42
88	46
88	49
88	50
88	51
88	53
88	55
88	59
88	64
88	66
88	71
88	78
88	82
88	84
88	100
88	101
88	102
89	3
89	4
89	5
89	6
89	9
89	10
89	14
89	15
89	17
89	18
89	20
89	22
89	25
89	26
89	29
89	32
89	33
89	37
89	39
89	43
89	46
89	49
89	51
89	55
89	56
89	57
89	61
89	62
89	67
89	74
89	81
89	82
89	84
89	86
89	89
89	90
89	91
89	92
89	93
89	94
89	101
89	102
89	103
90	6
90	26
90	49
90	82
90	90
90	101
90	102
91	4
91	6
91	8
91	15
91	17
91	20
91	24
91	25
91	26
91	28
91	29
91	42
91	44
91	46
91	47
91	48
91	49
91	55
91	57
91	58
91	65
91	68
91	71
91	74
91	81
91	82
91	86
91	89
91	90
91	96
91	97
91	101
91	102
92	0
92	2
92	4
92	6
92	7
92	10
92	15
92	16
92	17
92	18
92	21
92	23
92	26
92	27
92	28
92	30
92	32
92	35
92	39
92	41
92	42
92	46
92	47
92	49
92	50
92	51
92	57
92	60
92	61
92	64
92	65
92	66
92	71
92	74
92	75
92	80
92	82
92	84
92	86
92	87
92	90
92	96
92	97
92	98
92	100
92	101
92	102
92	103
93	4
93	6
93	10
93	14
93	15
93	17
93	18
93	25
93	29
93	32
93	33
93	37
93	39
93	43
93	46
93	49
93	51
93	55
93	56
93	57
93	61
93	62
93	67
93	74
93	79
93	82
93	84
93	86
93	89
93	91
93	101
93	103
94	3
94	4
94	6
94	10
94	23
94	26
94	32
94	46
94	47
94	49
94	55
94	58
94	74
94	82
94	84
94	86
94	88
94	90
94	100
94	101
94	102
95	4
95	6
95	26
95	29
95	32
95	46
95	48
95	61
95	64
95	65
95	69
95	71
95	74
95	78
95	82
95	86
95	88
95	89
95	101
96	4
96	6
96	8
96	10
96	23
96	26
96	33
96	47
96	49
96	56
96	57
96	58
96	74
96	81
96	82
96	84
96	86
96	88
96	89
96	90
96	97
96	100
96	102
96	103
97	82
98	4
98	6
98	10
98	14
98	15
98	17
98	18
98	23
98	25
98	26
98	29
98	32
98	33
98	37
98	39
98	43
98	46
98	49
98	51
98	55
98	56
98	57
98	58
98	61
98	62
98	67
98	74
98	82
98	84
98	86
98	88
98	89
98	90
98	91
98	100
98	101
98	102
98	103
99	8
99	26
99	47
99	49
99	74
99	81
99	82
99	97
99	102
100	4
100	6
100	26
100	29
100	32
100	41
100	46
100	48
100	61
100	64
100	65
100	69
100	71
100	74
100	78
100	82
100	86
100	88
100	89
100	101
101	3
101	4
101	6
101	8
101	10
101	13
101	15
101	23
101	25
101	26
101	28
101	29
101	30
101	32
101	42
101	45
101	46
101	47
101	48
101	49
101	50
101	51
101	53
101	55
101	57
101	58
101	59
101	61
101	64
101	65
101	66
101	69
101	71
101	74
101	76
101	78
101	80
101	81
101	82
101	84
101	86
101	88
101	89
101	90
101	94
101	95
101	97
101	100
101	101
101	102
101	103
102	8
102	26
102	47
102	49
102	74
102	81
102	82
102	97
102	102
103	3
103	5
103	6
103	9
103	20
103	22
103	25
103	46
103	57
103	81
103	86
103	92
103	93
103	94
103	101
103	102
104	4
104	6
104	10
104	14
104	15
104	17
104	18
104	25
104	29
104	32
104	33
104	37
104	39
104	43
104	46
104	51
104	55
104	56
104	57
104	61
104	62
104	67
104	74
104	82
104	84
104	86
104	89
104	91
104	101
104	103
105	4
105	6
105	10
105	14
105	15
105	17
105	18
105	25
105	29
105	32
105	33
105	37
105	39
105	43
105	46
105	51
105	55
105	56
105	57
105	61
105	62
105	67
105	74
105	82
105	84
105	86
105	89
105	91
105	101
105	103
106	4
106	6
106	10
106	15
106	17
106	20
106	24
106	25
106	26
106	28
106	29
106	30
106	32
106	42
106	44
106	46
106	47
106	48
106	49
106	50
106	51
106	53
106	55
106	57
106	58
106	59
106	64
106	65
106	66
106	68
106	71
106	74
106	78
106	82
106	84
106	86
106	89
106	90
106	96
106	100
106	101
106	102
107	4
107	6
107	10
107	23
107	26
107	46
107	47
107	49
107	55
107	57
107	58
107	74
107	82
107	83
107	84
107	85
107	86
107	88
107	90
107	100
107	101
107	102
108	46
108	47
108	54
108	86
109	26
109	30
109	38
109	46
109	47
109	84
109	101
110	4
110	6
110	26
110	29
110	32
110	46
110	48
110	61
110	64
110	65
110	69
110	71
110	74
110	78
110	82
110	86
110	88
110	89
110	101
111	6
111	8
111	39
111	48
111	84
111	86
111	99
111	101
112	4
112	10
112	23
112	26
112	58
112	74
112	82
112	84
112	86
112	88
112	90
112	100
112	102
113	3
113	5
113	6
113	9
113	20
113	22
113	25
113	46
113	57
113	81
113	86
113	92
113	93
113	94
113	101
113	102
114	32
114	101
115	3
115	6
115	26
115	46
115	47
115	55
115	82
115	84
115	86
115	101
116	4
116	6
116	15
116	17
116	20
116	24
116	25
116	26
116	28
116	29
116	42
116	44
116	46
116	48
116	55
116	57
116	58
116	65
116	68
116	71
116	74
116	82
116	86
116	89
116	90
116	96
116	101
116	102
117	32
117	101
118	90
119	8
119	26
119	47
119	49
119	74
119	81
119	82
119	97
119	102
120	6
120	13
120	15
120	26
120	28
120	45
120	46
120	49
120	50
120	58
120	64
120	66
120	71
120	74
120	76
120	78
120	80
120	82
120	84
120	86
120	88
120	89
120	90
120	94
120	95
120	101
120	102
120	103
121	10
121	19
121	20
121	28
121	32
121	39
121	46
121	58
121	61
121	70
121	81
121	82
121	84
121	86
121	100
121	101
121	102
122	0
122	2
122	3
122	4
122	6
122	7
122	8
122	10
122	15
122	16
122	17
122	18
122	20
122	21
122	23
122	24
122	25
122	26
122	27
122	28
122	29
122	30
122	32
122	35
122	39
122	41
122	42
122	44
122	46
122	47
122	48
122	49
122	50
122	51
122	55
122	57
122	58
122	60
122	61
122	64
122	65
122	66
122	68
122	71
122	74
122	75
122	80
122	82
122	84
122	85
122	86
122	87
122	89
122	90
122	96
122	97
122	98
122	100
122	101
122	102
123	47
123	84
124	6
124	8
124	26
124	28
124	42
124	46
124	47
124	49
124	57
124	82
124	84
124	85
124	90
124	101
124	102
125	4
125	6
125	15
125	17
125	20
125	23
125	24
125	25
125	26
125	28
125	29
125	42
125	44
125	46
125	48
125	55
125	57
125	58
125	65
125	68
125	71
125	74
125	82
125	86
125	89
125	90
125	96
125	100
125	101
125	102
125	103
126	4
126	6
126	10
126	17
126	19
126	23
126	25
126	26
126	32
126	39
126	42
126	49
126	51
126	57
126	58
126	64
126	72
126	74
126	78
126	80
126	81
126	82
126	84
126	86
126	88
126	90
126	100
126	101
126	102
127	4
127	6
127	26
127	29
127	32
127	46
127	48
127	61
127	64
127	65
127	69
127	71
127	74
127	78
127	82
127	86
127	88
127	89
127	101
128	0
128	2
128	3
128	4
128	6
128	7
128	10
128	15
128	16
128	17
128	18
128	21
128	23
128	26
128	27
128	28
128	30
128	32
128	35
128	39
128	41
128	42
128	46
128	47
128	49
128	50
128	51
128	55
128	57
128	58
128	60
128	61
128	64
128	65
128	66
128	71
128	74
128	75
128	80
128	82
128	84
128	86
128	87
128	88
128	90
128	96
128	97
128	98
128	100
128	101
128	102
129	0
129	2
129	3
129	4
129	6
129	7
129	10
129	15
129	16
129	17
129	18
129	21
129	23
129	26
129	27
129	28
129	30
129	32
129	35
129	39
129	41
129	42
129	46
129	47
129	49
129	50
129	51
129	55
129	57
129	60
129	61
129	64
129	65
129	66
129	71
129	74
129	75
129	80
129	82
129	84
129	86
129	87
129	90
129	96
129	97
129	98
129	100
129	101
129	102
129	103
130	32
130	101
131	3
131	5
131	6
131	9
131	20
131	22
131	23
131	25
131	46
131	57
131	81
131	86
131	90
131	92
131	93
131	94
131	100
131	101
131	102
131	103
132	4
132	6
132	10
132	15
132	17
132	20
132	23
132	24
132	25
132	26
132	28
132	29
132	30
132	42
132	44
132	46
132	47
132	48
132	49
132	50
132	51
132	53
132	54
132	55
132	56
132	57
132	58
132	59
132	61
132	64
132	65
132	66
132	68
132	71
132	74
132	78
132	82
132	84
132	86
132	88
132	89
132	90
132	96
132	100
132	101
132	102
132	103
133	3
133	5
133	6
133	9
133	20
133	22
133	25
133	26
133	33
133	46
133	49
133	57
133	81
133	82
133	86
133	90
133	92
133	93
133	94
133	101
133	102
134	82
135	82
136	4
136	6
136	8
136	15
136	17
136	20
136	24
136	25
136	26
136	28
136	29
136	42
136	44
136	46
136	47
136	48
136	49
136	55
136	57
136	58
136	65
136	68
136	71
136	74
136	81
136	82
136	86
136	89
136	90
136	96
136	97
136	101
136	102
137	6
137	26
137	49
137	82
137	90
137	101
137	102
138	4
138	10
138	23
138	26
138	58
138	74
138	82
138	84
138	86
138	88
138	90
138	100
138	102
139	6
139	26
139	32
139	49
139	61
139	73
139	74
139	82
139	85
139	86
139	90
139	100
139	101
139	102
140	6
140	8
140	26
140	33
140	47
140	49
140	57
140	74
140	81
140	82
140	97
140	102
141	4
141	6
141	10
141	14
141	15
141	17
141	18
141	25
141	29
141	32
141	33
141	37
141	39
141	43
141	46
141	47
141	51
141	55
141	56
141	57
141	61
141	62
141	67
141	74
141	82
141	84
141	86
141	89
141	91
141	101
141	103
142	3
142	6
142	26
142	46
142	47
142	55
142	82
142	84
142	86
142	101
143	6
143	46
143	47
143	49
143	55
143	57
143	83
143	84
143	85
143	101
144	26
144	47
144	65
145	0
145	2
145	4
145	6
145	7
145	10
145	15
145	16
145	17
145	18
145	21
145	23
145	26
145	27
145	28
145	30
145	32
145	35
145	39
145	41
145	42
145	46
145	47
145	49
145	50
145	51
145	57
145	60
145	61
145	64
145	65
145	66
145	71
145	74
145	75
145	80
145	82
145	84
145	86
145	87
145	90
145	96
145	97
145	98
145	100
145	101
145	102
146	6
146	8
146	26
146	28
146	42
146	46
146	47
146	57
146	84
146	85
147	4
147	10
147	23
147	26
147	58
147	74
147	82
147	84
147	86
147	88
147	90
147	100
147	102
148	4
148	6
148	10
148	25
148	26
148	30
148	33
148	42
148	46
148	47
148	49
148	50
148	51
148	53
148	55
148	57
148	59
148	64
148	66
148	71
148	78
148	82
148	84
148	100
148	101
148	102
149	4
149	6
149	26
149	29
149	32
149	46
149	48
149	61
149	64
149	65
149	69
149	71
149	74
149	78
149	82
149	86
149	88
149	89
149	101
150	4
150	6
150	25
150	26
150	29
150	32
150	46
150	47
150	48
150	58
150	61
150	64
150	65
150	69
150	71
150	74
150	78
150	82
150	86
150	88
150	89
150	97
150	101
150	102
151	48
151	59
151	82
151	88
152	6
152	8
152	26
152	32
152	47
152	49
152	61
152	73
152	74
152	81
152	82
152	85
152	86
152	97
152	100
152	101
152	102
153	4
153	6
153	10
153	14
153	15
153	17
153	18
153	25
153	29
153	32
153	33
153	37
153	39
153	43
153	46
153	51
153	55
153	56
153	57
153	61
153	62
153	67
153	74
153	82
153	84
153	86
153	89
153	91
153	101
153	103
154	6
154	25
154	26
154	32
154	33
154	47
154	57
154	58
154	61
154	73
154	74
154	82
154	85
154	86
154	97
154	100
154	101
154	102
155	4
155	6
155	10
155	25
155	26
155	30
155	42
155	46
155	47
155	49
155	50
155	51
155	53
155	55
155	59
155	64
155	66
155	71
155	78
155	82
155	84
155	100
155	101
155	102
156	4
156	6
156	10
156	13
156	15
156	18
156	26
156	28
156	31
156	40
156	42
156	45
156	46
156	50
156	57
156	58
156	59
156	64
156	65
156	66
156	71
156	74
156	76
156	78
156	80
156	82
156	84
156	86
156	88
156	89
156	90
156	94
156	95
156	102
156	103
157	3
157	4
157	6
157	10
157	13
157	14
157	15
157	17
157	18
157	23
157	25
157	26
157	28
157	29
157	32
157	33
157	37
157	39
157	41
157	43
157	45
157	46
157	47
157	49
157	50
157	51
157	55
157	56
157	57
157	58
157	61
157	62
157	64
157	66
157	67
157	71
157	74
157	76
157	78
157	80
157	82
157	83
157	84
157	85
157	86
157	88
157	89
157	90
157	91
157	94
157	95
157	100
157	101
157	102
157	103
158	4
158	6
158	26
158	29
158	32
158	46
158	48
158	61
158	64
158	65
158	69
158	71
158	74
158	78
158	82
158	86
158	88
158	89
158	90
158	101
159	4
159	6
159	10
159	14
159	15
159	17
159	18
159	25
159	29
159	32
159	33
159	37
159	39
159	43
159	46
159	51
159	55
159	56
159	57
159	61
159	62
159	67
159	74
159	82
159	84
159	86
159	89
159	91
159	101
159	103
160	29
160	41
160	46
160	78
161	4
161	6
161	8
161	10
161	14
161	15
161	17
161	18
161	25
161	26
161	28
161	29
161	32
161	33
161	37
161	39
161	42
161	43
161	46
161	47
161	51
161	55
161	56
161	57
161	61
161	62
161	67
161	74
161	82
161	84
161	85
161	86
