1.000000000	0.672811689	1.000000000	0.292121898	0.140042971	0.471958190	0.043778885	1.000000000	0.302981440	0.513022565	0.277279987	0.672811689	0.665831612	0.590581117	0.486957299	0.363643295	1.000000000	0.332795990	0.625445834	0.563505978	0.292121898	1.000000000	0.471958190	0.467061865	0.389148042	0.130864561	0.052818834	1.000000000	0.387124173	0.162057436	0.612535789	0.672811689	0.286092108	0.341586642	0.665831612	1.000000000	0.672811689	0.486957299	0.669312551	0.486957299	0.672811689	0.638627976	0.221586090	0.484424747	0.387124173	0.590581117	0.066787311	0.123569675	0.247228327	0.169843916	0.549004284	0.365544407	0.672811689	0.438732395	0.566451963	0.118521034	0.416441608	0.149865125	0.135023513	0.367455458	1.000000000	0.281651586	0.486957299	0.665831612	0.324231563	0.387124173	0.534875787	0.486957299	0.389148042	0.479399088	0.655497038	0.259107068	0.575382651	0.534875787	0.110177169	1.000000000	0.584454140	0.672811689	0.161214613	0.658923949	0.705138711	0.238367103	0.038428260	0.523835230	0.099265980	0.345167579	0.071471554	1.000000000	0.277279987	0.186557216	0.140775110	0.443331735	0.479399088	0.510354454	0.431922697	0.599892225	0.537672095	0.418618747	0.994799232	0.652087950	0.237127411	0.052818834	0.067487459	0.343372442
0.672811689	1.000000000	0.672811689	0.367455458	0.094222548	0.694194040	0.029454945	0.672811689	0.409977892	0.658923949	0.186557216	0.989625511	0.979358653	0.815985056	0.679864940	0.244663460	0.672811689	0.223909032	0.420807268	0.778576293	0.383107958	0.672811689	0.694194040	0.314244682	0.510354454	0.143742141	0.035537129	0.672811689	0.260461669	0.187532529	0.412121239	0.989625511	0.192486114	0.462216337	0.979358653	0.672811689	0.989625511	0.679864940	0.984478698	0.327630563	0.989625511	0.429676367	0.149085712	0.676329120	0.507700219	0.815985056	0.045406351	0.083139122	0.301405703	0.114272972	0.369376499	0.245942550	0.989625511	0.593668650	0.774527098	0.127496792	0.557659891	0.100831008	0.156248930	0.497220602	0.672811689	0.189498479	0.679864940	0.979358653	0.218146786	0.260461669	0.359870682	0.679864940	0.510354454	0.628715638	0.964157731	0.174330264	0.794985872	0.754594825	0.074128487	0.672811689	0.807519628	0.989625511	0.177078757	0.969198307	0.474425567	0.329343401	0.025854983	0.723764624	0.066787311	0.438732395	0.048086897	0.672811689	0.338042855	0.211427495	0.094715139	0.618957153	0.705138711	0.655497038	0.596772325	0.828849885	0.361752071	0.281651586	0.669312551	0.959143370	0.159542094	0.035537129	0.045406351	0.369376499
1.000000000	0.672811689	1.000000000	0.292121898	0.140042971	0.471958190	0.043778885	1.000000000	0.302981440	0.513022565	0.277279987	0.672811689	0.665831612	0.590581117	0.486957299	0.363643295	1.000000000	0.332795990	0.625445834	0.563505978	0.292121898	1.000000000	0.471958190	0.467061865	0.389148042	0.130864561	0.052818834	1.000000000	0.387124173	0.162057436	0.612535789	0.672811689	0.286092108	0.341586642	0.665831612	1.000000000	0.672811689	0.486957299	0.669312551	0.486957299	0.672811689	0.638627976	0.221586090	0.484424747	0.387124173	0.590581117	0.066787311	0.123569675	0.247228327	0.169843916	0.549004284	0.365544407	0.672811689	0.438732395	0.566451963	0.118521034	0.416441608	0.149865125	0.135023513	0.367455458	1.000000000	0.281651586	0.486957299	0.665831612	0.324231563	0.387124173	0.534875787	0.486957299	0.389148042	0.479399088	0.655497038	0.259107068	0.575382651	0.534875787	0.110177169	1.000000000	0.584454140	0.672811689	0.161214613	0.658923949	0.705138711	0.238367103	0.038428260	0.523835230	0.099265980	0.345167579	0.071471554	1.000000000	0.277279987	0.186557216	0.140775110	0.443331735	0.479399088	0.510354454	0.431922697	0.599892225	0.537672095	0.418618747	0.994799232	0.652087950	0.237127411	0.052818834	0.067487459	0.343372442
0.292121898	0.367455458	0.292121898	1.000000000	0.092277668	0.529326725	0.080159227	0.292121898	0.219287248	0.492062193	0.145249026	0.367455458	0.363643295	0.361752071	0.307758248	0.188512942	0.292121898	0.172521677	0.225079619	0.334535833	0.359870682	0.292121898	0.529326725	0.209234043	0.290602639	0.177078757	0.069996285	0.292121898	0.190489169	0.147539024	0.227439184	0.367455458	0.154627927	0.244663460	0.363643295	0.292121898	0.367455458	0.307758248	0.365544407	0.198603436	0.367455458	0.227439184	0.127496792	0.306157669	0.289091282	0.350609495	0.119763520	0.152227901	0.202789280	0.102956162	0.219287248	0.170731852	0.367455458	0.286092108	0.332795990	0.228628227	0.268739294	0.146771707	0.148310351	0.257759512	0.292121898	0.150648614	0.307758248	0.363643295	0.162904666	0.184621780	0.213643942	0.307758248	0.290602639	0.302981440	0.369376499	0.144493619	0.341586642	0.324231563	0.081423018	0.292121898	0.346972100	0.367455458	0.140775110	0.359870682	0.256418965	0.306157669	0.051999017	0.334535833	0.122287703	0.255085389	0.128163340	0.292121898	0.225079619	0.159542094	0.099784938	0.289091282	0.521110885	0.489503091	0.494634673	0.356137208	0.231024993	0.179870582	0.290602639	0.356137208	0.137869322	0.094715139	0.078096348	0.214760863
0.140042971	0.094222548	0.140042971	0.092277668	1.000000000	0.088507513	0.214760863	0.140042971	0.108467076	0.096208419	0.489503091	0.094222548	0.095210306	0.097725242	0.138590097	0.332795990	0.140042971	0.383107958	0.189498479	0.116074601	0.158712352	0.140042971	0.088507513	0.248520826	0.184621780	0.309367196	0.287587785	0.140042971	0.235894166	0.292121898	0.221586090	0.095210306	0.245942550	0.116074601	0.096208419	0.140042971	0.094222548	0.138590097	0.093732518	0.205986458	0.095210306	0.131548715	0.356137208	0.137869322	0.183661605	0.098749720	0.252439008	0.117904634	0.243391022	0.226256326	0.222744533	0.356137208	0.095210306	0.158712352	0.097725242	0.271556554	0.134321287	0.201734620	0.253758749	0.152227901	0.140042971	0.239613276	0.138590097	0.096208419	0.357999078	0.354285020	0.217012255	0.138590097	0.184621780	0.149865125	0.091797753	0.471958190	0.118521034	0.097216996	0.471958190	0.140042971	0.097725242	0.095210306	0.228628227	0.097216996	0.166338108	0.120389638	0.265951261	0.103494412	0.310984554	0.104579370	0.267341643	0.140042971	0.231024993	0.312610368	0.259107068	0.128833372	0.089902924	0.095708062	0.092760091	0.099265980	0.255085389	0.156248930	0.139314640	0.093245037	0.319199067	0.221586090	0.255085389	0.143742141
0.471958190	0.694194040	0.471958190	0.529326725	0.088507513	1.000000000	0.042430421	0.471958190	0.315887540	0.919956005	0.159542094	0.694194040	0.686992132	0.609350133	0.492062193	0.213643942	0.471958190	0.201734620	0.304565414	0.593668650	0.534875787	0.471958190	1.000000000	0.255085389	0.431922697	0.200685445	0.037050904	0.471958190	0.227439184	0.165473022	0.320867826	0.694194040	0.166338108	0.356137208	0.686992132	0.471958190	0.694194040	0.492062193	0.690583698	0.257759512	0.694194040	0.324231563	0.141511076	0.489503091	0.429676367	0.590581117	0.063394032	0.080578296	0.260461669	0.108467076	0.290602639	0.217012255	0.694194040	0.462216337	0.584454140	0.121019030	0.416441608	0.140775110	0.149865125	0.399427207	0.471958190	0.158712352	0.492062193	0.686992132	0.188512942	0.225079619	0.283124049	0.492062193	0.431922697	0.474425567	0.697823258	0.157065793	0.606181044	0.546149040	0.069632250	0.471958190	0.584454140	0.694194040	0.156248930	0.679864940	0.365544407	0.459812457	0.027524470	0.546149040	0.064730149	0.363643295	0.067840281	0.471958190	0.274403349	0.188512942	0.096711393	0.447979291	0.984478698	0.915171527	0.833183077	0.599892225	0.306157669	0.221586090	0.469503645	0.672811689	0.140775110	0.050135255	0.065408731	0.299838162
0.043778885	0.029454945	0.043778885	0.080159227	0.214760863	0.042430421	1.000000000	0.043778885	0.049357090	0.044701586	0.108467076	0.029454945	0.030075749	0.033907933	0.043324701	0.113087448	0.043778885	0.122287703	0.067840281	0.036666520	0.073742962	0.043778885	0.042430421	0.059860208	0.057714683	0.162904666	0.363643295	0.043778885	0.101888044	0.104579370	0.069996285	0.029763729	0.114272972	0.059239189	0.029149365	0.043778885	0.029454945	0.043324701	0.029301757	0.080159227	0.029763729	0.047094319	0.157065793	0.043099380	0.057414522	0.033907933	0.357999078	0.128833372	0.084449894	0.177078757	0.074905594	0.111332184	0.029763729	0.049615127	0.033907933	0.197570546	0.052818834	0.244663460	0.088970227	0.051728582	0.043778885	0.111332184	0.043324701	0.029149365	0.122927018	0.110753171	0.074516028	0.043324701	0.057714683	0.046849392	0.029608935	0.158712352	0.037050904	0.039034121	0.179870582	0.043778885	0.033556155	0.029763729	0.092760091	0.030391041	0.057115922	0.059548889	0.312610368	0.040696857	0.221586090	0.067136473	0.237127411	0.043778885	0.056229409	0.129506908	0.156248930	0.047588020	0.041771846	0.044469103	0.046363354	0.033381637	0.079742337	0.059548889	0.043551201	0.030391041	0.109604163	0.513022565	0.226256326	0.064058607
1.000000000	0.672811689	1.000000000	0.292121898	0.140042971	0.471958190	0.043778885	1.000000000	0.302981440	0.513022565	0.277279987	0.672811689	0.665831612	0.590581117	0.486957299	0.363643295	1.000000000	0.332795990	0.625445834	0.563505978	0.292121898	1.000000000	0.471958190	0.467061865	0.389148042	0.130864561	0.052818834	1.000000000	0.387124173	0.162057436	0.612535789	0.672811689	0.286092108	0.341586642	0.665831612	1.000000000	0.672811689	0.486957299	0.669312551	0.486957299	0.672811689	0.638627976	0.221586090	0.484424747	0.387124173	0.590581117	0.066787311	0.123569675	0.247228327	0.169843916	0.549004284	0.365544407	0.672811689	0.438732395	0.566451963	0.118521034	0.416441608	0.149865125	0.135023513	0.367455458	1.000000000	0.281651586	0.486957299	0.665831612	0.324231563	0.387124173	0.534875787	0.486957299	0.389148042	0.479399088	0.655497038	0.259107068	0.575382651	0.534875787	0.110177169	1.000000000	0.584454140	0.672811689	0.161214613	0.658923949	0.705138711	0.238367103	0.038428260	0.523835230	0.099265980	0.345167579	0.071471554	1.000000000	0.277279987	0.186557216	0.140775110	0.443331735	0.479399088	0.510354454	0.431922697	0.599892225	0.537672095	0.418618747	0.994799232	0.652087950	0.237127411	0.052818834	0.067487459	0.343372442
0.302981440	0.409977892	0.302981440	0.219287248	0.108467076	0.315887540	0.049357090	0.302981440	1.000000000	0.306157669	0.155436316	0.409977892	0.405724581	0.379133408	0.350609495	0.245942550	0.302981440	0.220433672	0.233446885	0.343372442	0.309367196	0.302981440	0.315887540	0.201734620	0.403614501	0.158712352	0.082276596	0.302981440	0.346972100	0.192486114	0.243391022	0.409977892	0.150648614	0.256418965	0.405724581	0.302981440	0.409977892	0.350609495	0.407845692	0.197570546	0.409977892	0.231024993	0.215883624	0.348786056	0.401515396	0.379133408	0.069996285	0.192486114	0.281651586	0.193492424	0.232232782	0.178935117	0.409977892	0.332795990	0.359870682	0.149865125	0.329343401	0.147539024	0.160376173	0.287587785	0.302981440	0.143742141	0.350609495	0.405724581	0.157065793	0.235894166	0.226256326	0.350609495	0.403614501	0.310984554	0.399427207	0.180810938	0.350609495	0.350609495	0.137869322	0.302981440	0.375200093	0.409977892	0.137152296	0.401515396	0.247228327	0.467061865	0.051191925	0.343372442	0.088047206	0.373248764	0.064730149	0.302981440	0.210327910	0.231024993	0.116074601	0.319199067	0.320867826	0.304565414	0.301405703	0.385110830	0.304565414	0.429676367	0.301405703	0.414275791	0.127496792	0.051459554	0.081848694	0.249820083
0.513022565	0.658923949	0.513022565	0.492062193	0.096208419	0.919956005	0.044701586	0.513022565	0.306157669	1.000000000	0.173423613	0.658923949	0.652087950	0.572390219	0.476905844	0.232232782	0.513022565	0.219287248	0.331065195	0.569413350	0.529326725	0.513022565	0.919956005	0.277279987	0.427441720	0.218146786	0.039856819	0.513022565	0.247228327	0.168960597	0.348786056	0.658923949	0.180810938	0.348786056	0.652087950	0.513022565	0.658923949	0.476905844	0.655497038	0.280186781	0.658923949	0.352442466	0.149085712	0.474425567	0.425218695	0.572390219	0.068194947	0.084891394	0.265951261	0.116681434	0.315887540	0.228628227	0.658923949	0.443331735	0.560575313	0.123569675	0.407845692	0.153023742	0.146771707	0.371307584	0.513022565	0.172521677	0.476905844	0.652087950	0.204915171	0.244663460	0.307758248	0.476905844	0.427441720	0.479399088	0.641966696	0.170731852	0.581414529	0.529326725	0.075690848	0.513022565	0.566451963	0.658923949	0.159542094	0.645322871	0.397349879	0.441026069	0.029608935	0.529326725	0.070362223	0.363643295	0.072977917	0.513022565	0.277279987	0.194503994	0.104035477	0.434180771	0.934460041	0.994799232	0.807519628	0.581414529	0.332795990	0.240865964	0.510354454	0.638627976	0.153023742	0.053932065	0.068909851	0.299838162
