0.049057	0.021904	0.023277	0.020882	0.036546	0.022424	0.041498	0.122327	0.021904	0.057628	0.308030	0.077917	0.022386	0.057246	0.021960	0.021473	0.022292	0.022305	0.020341	0.164170	0.043443	0.020894	0.021635	0.020223	0.037019	0.020882	0.020612	0.043358	0.020882	0.061480	0.020882	0.021635	0.034974	0.020882	0.022090	0.053785	0.020341	0.021902	0.021588	0.021042	0.020223	0.020341	0.020882	0.139483	0.021904	0.022264	0.021635	0.021301	0.020846	0.021850	0.021904	0.021904	0.020341	0.022707	0.022120	0.041083	0.021121	0.020341	0.022275	0.022120	0.022391	0.022424	0.021335	0.041361	0.022391	0.057944	0.020341	0.020341	0.020160	0.021114	0.023065	0.021904	0.021904	0.020341	0.022120	0.021301	0.020341	0.021904	0.022768	0.045647	0.021301	0.020502	0.020502	0.020502	0.020341	0.020882	0.020341	0.020374	0.020655
0.051600	0.024058	0.033739	0.023107	0.040003	0.024501	0.043637	0.123524	0.024058	0.060568	0.163132	0.135398	0.024513	0.060389	0.024052	0.023674	0.024395	0.024456	0.022586	0.165016	0.045435	0.023120	0.023814	0.022441	0.026129	0.023108	0.022942	0.045346	0.023108	0.063254	0.023108	0.023814	0.024411	0.023107	0.024215	0.055613	0.022586	0.023988	0.023762	0.023218	0.022441	0.022586	0.023108	0.140635	0.024058	0.024392	0.023814	0.023504	0.023020	0.024746	0.024058	0.024058	0.022586	0.037506	0.024249	0.024591	0.023284	0.022586	0.024316	0.024249	0.024464	0.024501	0.023541	0.043460	0.024464	0.059739	0.022586	0.022586	0.022364	0.023438	0.034319	0.024058	0.024058	0.022586	0.024249	0.023504	0.022586	0.024058	0.024496	0.047595	0.023504	0.023479	0.023479	0.023479	0.022586	0.023107	0.022586	0.022618	0.022856
0.049879	0.062544	0.052920	0.053324	0.051560	0.052532	0.051617	0.033513	0.062545	0.047430	0.024002	0.042665	0.075128	0.046919	0.052171	0.053354	0.052817	0.062436	0.053081	0.023491	0.051380	0.053321	0.061100	0.052426	0.052158	0.053325	0.053019	0.073073	0.053325	0.047590	0.053325	0.061100	0.052813	0.053324	0.052974	0.048415	0.053081	0.052019	0.053228	0.052737	0.052426	0.053081	0.053325	0.029594	0.062545	0.063948	0.061099	0.059604	0.052085	0.051855	0.062545	0.062545	0.053081	0.052725	0.063988	0.051737	0.052452	0.053081	0.051687	0.063989	0.052446	0.052531	0.053223	0.051507	0.052445	0.048369	0.053081	0.053081	0.052128	0.052903	0.051926	0.062545	0.062545	0.053081	0.063989	0.053393	0.053081	0.062545	0.052023	0.050577	0.059604	0.051291	0.051291	0.051291	0.053081	0.053324	0.053081	0.053074	0.052742
0.068698	0.042885	0.052484	0.043179	0.058080	0.042361	0.041787	0.028819	0.042886	0.076164	0.021688	0.094951	0.042690	0.113250	0.042037	0.049623	0.042565	0.043248	0.043250	0.021843	0.062372	0.043176	0.043006	0.048880	0.043497	0.043179	0.046574	0.041465	0.043179	0.078063	0.043179	0.043006	0.042562	0.043179	0.042676	0.039353	0.043250	0.041917	0.042906	0.042572	0.048880	0.043250	0.043179	0.147770	0.042886	0.053957	0.043005	0.043102	0.043459	0.049834	0.042886	0.042886	0.043250	0.042583	0.042739	0.041793	0.042348	0.043250	0.041690	0.042739	0.042293	0.042361	0.043558	0.061670	0.042293	0.074924	0.043250	0.043250	0.042476	0.047054	0.053568	0.042886	0.042886	0.043250	0.042739	0.043102	0.043249	0.042886	0.041986	0.064833	0.043102	0.044600	0.044600	0.044600	0.043249	0.043179	0.043249	0.043243	0.042708
0.050735	0.063681	0.054050	0.054693	0.051935	0.053542	0.052560	0.033844	0.063682	0.048192	0.024099	0.043274	0.054078	0.047233	0.078922	0.054623	0.053864	0.054277	0.054593	0.023578	0.052299	0.054689	0.062295	0.053919	0.053161	0.054693	0.054529	0.052195	0.054693	0.048345	0.054693	0.062295	0.053860	0.054693	0.054060	0.084848	0.054593	0.068522	0.055010	0.053991	0.053919	0.054593	0.054693	0.029820	0.063682	0.054107	0.062295	0.054663	0.063094	0.054235	0.063682	0.063682	0.054593	0.053771	0.065077	0.052684	0.064805	0.054593	0.071503	0.065077	0.053454	0.053543	0.054589	0.052449	0.053455	0.049152	0.054593	0.054593	0.061636	0.054410	0.053032	0.063681	0.063681	0.054593	0.054141	0.054663	0.054593	0.063682	0.052998	0.052309	0.054663	0.052753	0.052753	0.052753	0.054593	0.054693	0.054593	0.054585	0.054096
0.072346	0.079758	0.079437	0.083221	0.074707	0.076962	0.074791	0.044145	0.079759	0.067140	0.028267	0.060701	0.078710	0.102245	0.077447	0.094414	0.077878	0.079616	0.087870	0.027939	0.074101	0.083216	0.080777	0.084016	0.076392	0.087877	0.087923	0.073945	0.087877	0.066854	0.087877	0.080777	0.077873	0.083221	0.078682	0.068543	0.087870	0.077212	0.080582	0.080893	0.084016	0.087870	0.087877	0.037531	0.079759	0.078911	0.080777	0.081904	0.081271	0.079671	0.079759	0.079759	0.087870	0.077741	0.078803	0.074973	0.080439	0.087870	0.075667	0.078803	0.076831	0.076962	0.083061	0.075805	0.076831	0.068252	0.087870	0.087870	0.083362	0.087730	0.077900	0.079759	0.079759	0.087870	0.078803	0.081904	0.087870	0.079759	0.075772	0.072582	0.081904	0.082206	0.082206	0.082206	0.087870	0.083221	0.087869	0.087857	0.082311
0.047844	0.060069	0.050460	0.050624	0.049331	0.050224	0.049872	0.032570	0.060069	0.045577	0.023778	0.041457	0.061502	0.045112	0.049799	0.050741	0.075754	0.059965	0.050284	0.023094	0.049222	0.050621	0.058558	0.049661	0.049869	0.050625	0.050225	0.049632	0.050625	0.045750	0.050625	0.058558	0.063100	0.050624	0.061481	0.046494	0.050284	0.049655	0.050693	0.050154	0.049661	0.050284	0.050625	0.028880	0.060069	0.061534	0.050811	0.050778	0.049450	0.049318	0.060069	0.060069	0.050284	0.062996	0.061573	0.049534	0.049886	0.050284	0.049421	0.061573	0.050142	0.050224	0.050529	0.049315	0.050142	0.046471	0.050284	0.050284	0.049382	0.050115	0.049516	0.060069	0.060069	0.050284	0.061573	0.050778	0.050284	0.060069	0.050304	0.048484	0.050778	0.048585	0.048585	0.048585	0.050284	0.050624	0.050284	0.050277	0.050072
0.060171	0.065329	0.064940	0.071278	0.077049	0.063780	0.062327	0.038140	0.065329	0.056802	0.026290	0.050428	0.064767	0.056267	0.063744	0.072380	0.064328	0.084239	0.066964	0.025693	0.061895	0.071274	0.073536	0.066146	0.063317	0.071279	0.066885	0.061768	0.071279	0.056561	0.071279	0.073536	0.064323	0.071278	0.064744	0.057773	0.066964	0.063555	0.065633	0.065407	0.066146	0.066964	0.071279	0.033347	0.074640	0.064801	0.073536	0.072434	0.065068	0.064742	0.074640	0.074640	0.066964	0.064215	0.064842	0.062476	0.065046	0.066964	0.062730	0.064843	0.063674	0.063780	0.066956	0.062191	0.063674	0.057619	0.066964	0.066964	0.065758	0.066738	0.064688	0.065329	0.065329	0.066964	0.064843	0.072434	0.066964	0.065329	0.062981	0.060775	0.072434	0.065174	0.065174	0.065174	0.066964	0.071278	0.066964	0.066955	0.065895
0.322327	0.330471	0.329985	0.334377	0.324960	0.327422	0.325109	0.293020	0.330474	0.316765	0.276690	0.309621	0.329327	0.318641	0.329196	0.332814	0.328414	0.330328	0.339305	0.276221	0.324362	0.334371	0.331607	0.341136	0.326831	0.339036	0.339199	0.324202	0.339036	0.316737	0.339036	0.331607	0.328407	0.334377	0.329298	0.319409	0.339305	0.328953	0.331408	0.331828	0.341136	0.339305	0.334380	0.285625	0.330474	0.329371	0.331604	0.332874	0.334028	0.330439	0.330474	0.330474	0.339305	0.328273	0.329421	0.325294	0.332809	0.339305	0.327172	0.329422	0.327288	0.327421	0.334216	0.325971	0.327287	0.318202	0.339305	0.339305	0.337673	0.339001	0.328422	0.330475	0.330475	0.339305	0.329422	0.332874	0.339305	0.330474	0.326156	0.322762	0.332874	0.333424	0.333424	0.333424	0.339305	0.334377	0.339304	0.339292	0.333433
0.048737	0.021513	0.022888	0.020475	0.036163	0.022050	0.041118	0.122150	0.021513	0.057315	0.162039	0.077675	0.022001	0.056984	0.021581	0.021071	0.021912	0.021915	0.019930	0.311965	0.043088	0.020502	0.021239	0.019816	0.036647	0.020475	0.020215	0.043004	0.020475	0.061169	0.020475	0.021239	0.021928	0.020475	0.022081	0.053463	0.019930	0.021525	0.021193	0.020645	0.019816	0.019930	0.020475	0.139342	0.021513	0.021879	0.021238	0.020899	0.020449	0.021459	0.021513	0.021513	0.019930	0.022310	0.021735	0.041091	0.020727	0.019930	0.021908	0.021735	0.022018	0.022050	0.020914	0.041020	0.022018	0.057604	0.019930	0.019930	0.019756	0.020718	0.022683	0.021513	0.021513	0.019930	0.021735	0.020899	0.019930	0.021513	0.038772	0.045301	0.020899	0.020103	0.020103	0.020103	0.019930	0.020475	0.019930	0.019963	0.020253
0.037707	0.038523	0.039309	0.037735	0.037504	0.053082	0.057582	0.027378	0.038523	0.036008	0.021349	0.033876	0.049781	0.036028	0.037992	0.038082	0.051286	0.038458	0.037179	0.020853	0.079887	0.037732	0.038363	0.036705	0.053030	0.037736	0.037135	0.059450	0.037736	0.036228	0.037736	0.038363	0.051282	0.037735	0.038931	0.036604	0.037179	0.037885	0.038275	0.037644	0.036705	0.037179	0.037736	0.024812	0.038523	0.049516	0.038362	0.038110	0.037127	0.037283	0.038523	0.038523	0.037179	0.051523	0.049547	0.057214	0.037451	0.037179	0.038016	0.049547	0.053410	0.053082	0.037665	0.056611	0.053410	0.036677	0.037179	0.037179	0.036516	0.037404	0.037603	0.038524	0.038524	0.037179	0.049547	0.038110	0.037179	0.038523	0.055094	0.060942	0.038110	0.035900	0.035900	0.035900	0.037179	0.037735	0.037179	0.037173	0.037324
0.076244	0.084520	0.084028	0.088416	0.078903	0.081441	0.079088	0.046205	0.084520	0.070564	0.029435	0.063272	0.083363	0.072411	0.082022	0.086859	0.082444	0.084369	0.093308	0.177098	0.078334	0.097736	0.085656	0.095097	0.080854	0.088417	0.093212	0.078169	0.093072	0.070553	0.093072	0.085656	0.082438	0.088416	0.083333	0.072371	0.093308	0.081773	0.085449	0.085850	0.095097	0.093308	0.093072	0.038612	0.084520	0.083408	0.085656	0.086923	0.086343	0.084401	0.084520	0.084520	0.093308	0.082298	0.083461	0.079299	0.085366	0.093308	0.080066	0.083462	0.081302	0.081441	0.088246	0.079957	0.081301	0.072049	0.093308	0.093308	0.088702	0.093007	0.082398	0.084521	0.084521	0.093308	0.083462	0.086923	0.093308	0.084520	0.080152	0.076703	0.086923	0.087324	0.087324	0.087324	0.093308	0.088416	0.093308	0.093295	0.087450
0.071858	0.080331	0.079849	0.088297	0.075148	0.077573	0.075404	0.043632	0.080332	0.067404	0.028472	0.059155	0.079301	0.065976	0.078028	0.082340	0.078482	0.080188	0.088154	0.027848	0.074714	0.088292	0.096813	0.084142	0.076999	0.088297	0.085077	0.074557	0.088297	0.067426	0.088297	0.081321	0.078476	0.088297	0.079272	0.069125	0.088154	0.077792	0.081124	0.081384	0.084142	0.088154	0.088297	0.037229	0.080332	0.079344	0.081320	0.082401	0.081681	0.079998	0.080332	0.080332	0.088154	0.078344	0.079394	0.075587	0.080926	0.088154	0.076268	0.079395	0.077441	0.077573	0.083481	0.075234	0.077441	0.068833	0.088154	0.088154	0.083640	0.084889	0.078303	0.080332	0.080332	0.088154	0.079395	0.082401	0.088154	0.080332	0.076384	0.073188	0.082401	0.082330	0.082330	0.082330	0.088154	0.088297	0.088154	0.085166	0.082727
0.322327	0.330471	0.329985	0.334377	0.324960	0.327422	0.325109	0.293020	0.330474	0.316765	0.276690	0.309621	0.329327	0.318641	0.329196	0.332814	0.328414	0.330328	0.339305	0.276221	0.324362	0.334371	0.331607	0.341136	0.326831	0.339036	0.339199	0.324202	0.339036	0.316737	0.339036	0.331607	0.328407	0.334377	0.329298	0.319409	0.339305	0.328953	0.331408	0.331828	0.341136	0.339305	0.334380	0.285625	0.330474	0.329371	0.331604	0.332874	0.334028	0.330439	0.330474	0.330474	0.339305	0.328273	0.329421	0.325294	0.332809	0.339305	0.327172	0.329422	0.327288	0.327421	0.334216	0.325971	0.327287	0.318202	0.339305	0.339305	0.337673	0.339001	0.328422	0.330475	0.330475	0.339305	0.329422	0.332874	0.339305	0.330474	0.326156	0.322762	0.332874	0.333424	0.333424	0.333424	0.339305	0.334377	0.339304	0.339292	0.333433
0.043276	0.045358	0.056367	0.044900	0.043795	0.059589	0.064238	0.030332	0.054669	0.041892	0.023063	0.038596	0.056209	0.041513	0.044596	0.045133	0.057903	0.045281	0.044444	0.022337	0.044402	0.044897	0.045308	0.043887	0.075285	0.044900	0.044392	0.044823	0.044900	0.041588	0.044900	0.045308	0.057898	0.044900	0.056190	0.042167	0.044444	0.044469	0.045203	0.044612	0.043887	0.044444	0.044900	0.027334	0.054669	0.056238	0.045308	0.045166	0.043862	0.043874	0.045359	0.054669	0.044444	0.058127	0.056273	0.044625	0.044377	0.044444	0.044407	0.056273	0.059906	0.059589	0.044816	0.044431	0.059906	0.042188	0.044444	0.044444	0.043649	0.044296	0.044259	0.045359	0.045359	0.044444	0.056273	0.045166	0.044444	0.054669	0.045310	0.043799	0.045166	0.042932	0.042932	0.042932	0.044444	0.044900	0.044444	0.044438	0.044410
0.075963	0.084312	0.083805	0.088239	0.078659	0.081209	0.078842	0.045867	0.084313	0.070270	0.029074	0.062889	0.083147	0.072075	0.081808	0.086670	0.082219	0.084161	0.093144	0.028576	0.078082	0.088234	0.085458	0.094935	0.080605	0.097550	0.093033	0.077917	0.092895	0.070270	0.092895	0.085458	0.082213	0.088239	0.083117	0.072099	0.093144	0.081559	0.085251	0.085664	0.094935	0.093144	0.092895	0.038289	0.084313	0.083192	0.085457	0.086735	0.086170	0.084202	0.084313	0.084313	0.093144	0.082074	0.083245	0.079035	0.085181	0.093144	0.079836	0.083245	0.081070	0.081209	0.088069	0.079694	0.081070	0.071770	0.093144	0.093144	0.088540	0.092829	0.082178	0.084313	0.084313	0.093144	0.083245	0.086735	0.093144	0.084313	0.079913	0.076446	0.086735	0.087153	0.087153	0.087153	0.093144	0.088239	0.093143	0.093130	0.087274
0.322327	0.330471	0.329985	0.334377	0.324960	0.327422	0.325109	0.293020	0.330474	0.316765	0.276690	0.309621	0.329327	0.318641	0.329196	0.332814	0.328414	0.330328	0.339305	0.276221	0.324362	0.334371	0.331607	0.341136	0.326831	0.339036	0.339199	0.324202	0.339036	0.316737	0.339036	0.331607	0.328407	0.334377	0.329298	0.319409	0.339305	0.328953	0.331408	0.331828	0.341136	0.339305	0.334380	0.285625	0.330474	0.329371	0.331604	0.332874	0.334028	0.330439	0.330474	0.330474	0.339305	0.328273	0.329421	0.325294	0.332809	0.339305	0.327172	0.329422	0.327288	0.327421	0.334216	0.325971	0.327287	0.318202	0.339305	0.339305	0.337673	0.339001	0.328422	0.330475	0.330475	0.339305	0.329422	0.332874	0.339305	0.330474	0.326156	0.322762	0.332874	0.333424	0.333424	0.333424	0.339305	0.334377	0.339304	0.339292	0.333433
0.037707	0.038523	0.039309	0.037735	0.037504	0.053082	0.057582	0.027378	0.038523	0.036008	0.021349	0.033876	0.050071	0.036028	0.037992	0.038082	0.051286	0.038458	0.037179	0.020853	0.059061	0.037732	0.038363	0.036705	0.053030	0.037736	0.037135	0.080231	0.037736	0.036228	0.037736	0.038363	0.051282	0.037735	0.038931	0.036604	0.037179	0.037885	0.038275	0.037644	0.036705	0.037179	0.037736	0.024812	0.038523	0.049516	0.038362	0.038110	0.037127	0.037283	0.038523	0.038523	0.037179	0.051523	0.049547	0.057214	0.037451	0.037179	0.038016	0.049547	0.053410	0.053082	0.037665	0.056611	0.053410	0.036677	0.037179	0.037179	0.036516	0.037404	0.037603	0.038524	0.038524	0.037179	0.049547	0.038110	0.037179	0.038523	0.055094	0.060942	0.038110	0.035900	0.035900	0.035900	0.037179	0.037735	0.037179	0.037173	0.037324
0.075963	0.084312	0.083805	0.088239	0.078659	0.081209	0.078842	0.045867	0.084313	0.070270	0.029074	0.062889	0.083147	0.072075	0.081808	0.086670	0.082219	0.084161	0.093144	0.028576	0.078082	0.088234	0.085458	0.094935	0.080605	0.092895	0.093033	0.077917	0.097550	0.070270	0.092895	0.085458	0.082213	0.088239	0.083117	0.072099	0.093144	0.081559	0.085251	0.085664	0.094935	0.093144	0.092895	0.038289	0.084313	0.083192	0.085457	0.086735	0.086170	0.084202	0.084313	0.084313	0.093144	0.082074	0.083245	0.079035	0.085181	0.093144	0.079836	0.083245	0.081070	0.081209	0.088069	0.079694	0.081070	0.071770	0.093144	0.093144	0.088540	0.092829	0.082178	0.084313	0.084313	0.093144	0.083245	0.086735	0.093144	0.084313	0.079913	0.076446	0.086735	0.087153	0.087153	0.087153	0.093144	0.088239	0.093143	0.093130	0.087274
0.054992	0.028657	0.029911	0.027589	0.028910	0.043575	0.048020	0.022900	0.028658	0.063191	0.018825	0.082643	0.029118	0.062581	0.028587	0.028182	0.041654	0.028611	0.026982	0.018812	0.049971	0.027587	0.028391	0.026782	0.043596	0.027590	0.027196	0.049873	0.027590	0.106767	0.027590	0.028391	0.029003	0.027589	0.029194	0.059913	0.026982	0.028510	0.028329	0.027702	0.026782	0.026982	0.027590	0.021285	0.028658	0.028999	0.028391	0.028044	0.027398	0.027912	0.028658	0.028658	0.026982	0.029373	0.028859	0.047992	0.027745	0.026982	0.028848	0.028859	0.043921	0.043575	0.027540	0.047890	0.043920	0.064016	0.026982	0.026982	0.026682	0.027719	0.028614	0.028658	0.028658	0.026982	0.028859	0.028044	0.026982	0.028658	0.045753	0.052068	0.028044	0.026425	0.026425	0.026425	0.026982	0.027589	0.026982	0.026978	0.027290
0.075963	0.084312	0.083805	0.088239	0.078659	0.081209	0.078842	0.045867	0.084313	0.070270	0.029074	0.062889	0.083147	0.072075	0.081808	0.086670	0.082219	0.084161	0.093144	0.028576	0.078082	0.088234	0.085458	0.094935	0.080605	0.092895	0.093033	0.077917	0.092895	0.070270	0.097550	0.085458	0.082213	0.088239	0.083117	0.072099	0.093144	0.081559	0.085251	0.085664	0.094935	0.093144	0.092895	0.038289	0.084313	0.083192	0.085457	0.086735	0.086170	0.084202	0.084313	0.084313	0.093144	0.082074	0.083245	0.079035	0.085181	0.093144	0.079836	0.083245	0.081070	0.081209	0.088069	0.079694	0.081070	0.071770	0.093144	0.093144	0.088540	0.092829	0.082178	0.084313	0.084313	0.093144	0.083245	0.086735	0.093144	0.084313	0.079913	0.076446	0.086735	0.087153	0.087153	0.087153	0.093144	0.088239	0.093143	0.093130	0.087274
