0.234296	0.218954	0.234123	0.224149	0.113259	0.039205	0.219397	0.217026	0.220244	0.230344	0.234537	0.088641	0.222585	0.094104	0.212969	0.223047	0.217702	0.213060	0.223822	0.221491	0.214712	0.217676	0.192361	0.211262	0.187767	0.228173	0.213594	0.224091	0.226124	0.221354	0.218339	0.233906	0.216498	0.179037	0.183798	0.233938	0.233897	0.196221	0.234529
0.019897	0.032437	0.021057	0.019781	0.015963	0.005428	0.031857	0.019502	0.028287	0.019717	0.019972	0.197564	0.020085	0.097801	0.017753	0.019628	0.019652	0.018517	0.019734	0.019579	0.020592	0.019541	0.018957	0.017567	0.086595	0.019900	0.017846	0.020146	0.019871	0.019502	0.019142	0.019848	0.036591	0.008625	0.013840	0.019886	0.019840	0.060230	0.019984
0.056418	0.051824	0.056183	0.053090	0.026084	0.008761	0.059178	0.049020	0.053313	0.061443	0.060035	0.021459	0.075995	0.022878	0.047571	0.051809	0.049507	0.045896	0.052858	0.051585	0.049083	0.084221	0.045303	0.046277	0.028371	0.055136	0.048080	0.052676	0.054132	0.053704	0.049717	0.056271	0.052744	0.017569	0.027247	0.056260	0.061840	0.035464	0.060043
0.012587	0.012095	0.012211	0.013058	0.083538	0.006437	0.012176	0.030913	0.012116	0.012156	0.012263	0.008407	0.012198	0.181207	0.011745	0.012863	0.013361	0.013584	0.012495	0.012998	0.013691	0.012390	0.035382	0.011830	0.084251	0.012616	0.011753	0.012429	0.013167	0.012527	0.012670	0.012475	0.012594	0.007226	0.082753	0.012202	0.012263	0.059127	0.012244
0.046888	0.042469	0.046730	0.045918	0.024215	0.009802	0.044031	0.043614	0.043309	0.053226	0.047030	0.020059	0.058482	0.021070	0.095861	0.045276	0.043710	0.041369	0.055809	0.045287	0.044029	0.062331	0.040759	0.098927	0.027284	0.046528	0.093936	0.045564	0.046148	0.046790	0.044141	0.046773	0.042708	0.017493	0.026112	0.046845	0.047798	0.036872	0.047036
0.056230	0.045200	0.052511	0.049192	0.022592	0.008012	0.046285	0.045808	0.046431	0.052196	0.056342	0.019344	0.047115	0.019559	0.041729	0.070642	0.045553	0.043671	0.048913	0.047640	0.043347	0.044208	0.043185	0.040626	0.024046	0.051806	0.042162	0.048797	0.050340	0.047287	0.061844	0.057176	0.043849	0.015559	0.023121	0.056175	0.052481	0.032533	0.056350
0.044462	0.053835	0.045006	0.043388	0.027002	0.140461	0.046394	0.041536	0.053456	0.044024	0.044571	0.019269	0.041373	0.021739	0.037444	0.042533	0.070510	0.039494	0.042960	0.042476	0.040341	0.039579	0.060434	0.036697	0.023434	0.044232	0.037733	0.054396	0.052311	0.041855	0.041171	0.044600	0.044616	0.015666	0.096774	0.044438	0.044267	0.033685	0.048055
0.042435	0.038243	0.042249	0.050006	0.021710	0.007756	0.038388	0.038400	0.039093	0.042009	0.042522	0.016694	0.039190	0.017504	0.035400	0.051416	0.039652	0.082063	0.040853	0.052524	0.037837	0.037408	0.038161	0.034677	0.021756	0.047413	0.035677	0.049582	0.041381	0.039789	0.040352	0.042876	0.036986	0.014340	0.023951	0.046393	0.042177	0.030455	0.042528
0.060320	0.049128	0.059994	0.052535	0.023533	0.008023	0.049501	0.048551	0.049645	0.056220	0.060433	0.019696	0.050322	0.019870	0.044305	0.051866	0.048426	0.045079	0.071847	0.050698	0.045907	0.046962	0.044575	0.043046	0.025433	0.055218	0.044802	0.052108	0.053940	0.050318	0.048579	0.060153	0.047358	0.016378	0.023884	0.060240	0.056544	0.033668	0.060441
0.058552	0.046962	0.054808	0.051121	0.023398	0.007946	0.048137	0.047398	0.048283	0.054476	0.058660	0.019059	0.048952	0.020041	0.043221	0.050547	0.047216	0.045258	0.050794	0.073416	0.044828	0.045790	0.044753	0.042028	0.024713	0.058603	0.043690	0.050706	0.052410	0.049038	0.048036	0.058391	0.045470	0.016070	0.024096	0.058486	0.054776	0.033786	0.058669
0.035909	0.035960	0.036270	0.044953	0.023143	0.007734	0.037266	0.035055	0.035706	0.036292	0.035996	0.015881	0.043369	0.019756	0.031753	0.035367	0.047698	0.033580	0.035594	0.035374	0.072203	0.039028	0.053857	0.032531	0.022429	0.036043	0.031944	0.036206	0.037116	0.047326	0.034553	0.036074	0.045961	0.013384	0.023512	0.035876	0.036446	0.028743	0.036008
0.053585	0.049815	0.053370	0.050882	0.025416	0.008576	0.057045	0.047265	0.051182	0.058650	0.053728	0.021192	0.073886	0.022464	0.045917	0.049770	0.047650	0.044357	0.050720	0.049597	0.047800	0.083746	0.043780	0.045065	0.027418	0.052545	0.046380	0.050490	0.051712	0.063623	0.047907	0.053447	0.050929	0.017107	0.026559	0.053441	0.059015	0.034670	0.057204
0.031023	0.028743	0.030569	0.031601	0.024173	0.139705	0.028973	0.048297	0.029173	0.030412	0.030731	0.014798	0.029627	0.105049	0.027405	0.031103	0.044957	0.051401	0.030607	0.031126	0.048508	0.029002	0.072841	0.027622	0.020643	0.031488	0.027522	0.031490	0.039019	0.030462	0.030455	0.031118	0.029131	0.012998	0.024262	0.030901	0.030536	0.073282	0.030749
0.045660	0.041420	0.045500	0.045062	0.024218	0.009659	0.042854	0.042624	0.042215	0.051612	0.045790	0.019602	0.054686	0.021055	0.094599	0.044193	0.042927	0.040686	0.044849	0.044208	0.061180	0.049530	0.040354	0.098527	0.027257	0.045335	0.092654	0.044442	0.044981	0.056637	0.043114	0.045548	0.042231	0.017172	0.025915	0.045627	0.046165	0.036826	0.045796
0.019858	0.021296	0.020019	0.020426	0.087840	0.006556	0.021775	0.037416	0.020604	0.019429	0.019631	0.011082	0.019740	0.015675	0.018047	0.019878	0.020110	0.019817	0.019742	0.019971	0.039319	0.019532	0.041131	0.018398	0.161608	0.019907	0.018097	0.019615	0.020335	0.019840	0.019626	0.019733	0.030973	0.009199	0.015940	0.019515	0.019499	0.063374	0.019581
0.075710	0.062832	0.075341	0.067904	0.033795	0.012087	0.063437	0.063823	0.063640	0.071485	0.075867	0.026334	0.064567	0.028778	0.057495	0.067322	0.063167	0.082234	0.066982	0.065796	0.060381	0.060708	0.080054	0.056019	0.034622	0.081432	0.058078	0.067047	0.069674	0.064858	0.079782	0.075764	0.060835	0.022111	0.035164	0.075884	0.071864	0.091653	0.075885
0.049170	0.044026	0.048996	0.047633	0.024713	0.009892	0.045695	0.044950	0.044971	0.055475	0.049317	0.020490	0.060135	0.021473	0.097126	0.046846	0.045131	0.042533	0.047624	0.046813	0.045269	0.063696	0.041917	0.100099	0.027826	0.048585	0.095239	0.047261	0.048051	0.048302	0.045520	0.049047	0.044100	0.017701	0.026630	0.049113	0.050075	0.037642	0.052792
0.056159	0.051595	0.052447	0.049464	0.024947	0.139621	0.049728	0.046191	0.055383	0.052129	0.056276	0.019615	0.047408	0.020187	0.042145	0.048234	0.061575	0.043910	0.049203	0.047966	0.044059	0.044576	0.042840	0.041056	0.024894	0.051499	0.042572	0.067756	0.051479	0.047602	0.046148	0.052561	0.046571	0.016152	0.025140	0.056123	0.052408	0.033109	0.056284
0.069420	0.057826	0.065660	0.062427	0.033710	0.012356	0.058402	0.059157	0.059320	0.065272	0.069568	0.024799	0.059501	0.027922	0.053241	0.061664	0.086902	0.055453	0.061695	0.060595	0.056622	0.056211	0.077830	0.051947	0.032212	0.064828	0.053750	0.063410	0.078557	0.059845	0.058274	0.069483	0.055641	0.021449	0.106204	0.069367	0.065641	0.090476	0.069587
0.055865	0.044916	0.052147	0.048852	0.022649	0.007683	0.046343	0.045520	0.046136	0.052228	0.055976	0.019243	0.049817	0.019555	0.041812	0.048411	0.045273	0.042413	0.048579	0.047322	0.044096	0.059915	0.041914	0.041367	0.024271	0.051042	0.042246	0.048459	0.049982	0.071989	0.045480	0.055713	0.043910	0.015794	0.023175	0.055790	0.052523	0.032537	0.055984
0.048850	0.042476	0.048625	0.046159	0.021801	0.007670	0.043395	0.042745	0.043541	0.048338	0.052421	0.018697	0.044218	0.018169	0.039469	0.056573	0.043025	0.042029	0.055811	0.044902	0.041083	0.041765	0.041013	0.038516	0.023041	0.053650	0.039841	0.045794	0.047019	0.044572	0.074834	0.049286	0.041381	0.015163	0.021994	0.052290	0.048573	0.031221	0.052429
0.183318	0.153481	0.182046	0.173643	0.081062	0.158687	0.155031	0.169899	0.155824	0.177555	0.183337	0.063766	0.160633	0.068487	0.140439	0.173332	0.155868	0.145349	0.173433	0.171655	0.164546	0.151593	0.165443	0.137555	0.084217	0.177334	0.141894	0.171727	0.174999	0.170386	0.169814	0.183301	0.149070	0.159030	0.081214	0.182719	0.181949	0.112167	0.183357
0.056749	0.084457	0.062401	0.055522	0.106147	0.011093	0.082115	0.052701	0.078289	0.056887	0.056935	0.027292	0.063695	0.114728	0.048505	0.054150	0.054166	0.049509	0.055032	0.054134	0.072525	0.056690	0.049767	0.048057	0.106393	0.056170	0.048882	0.056560	0.055634	0.053956	0.052544	0.056604	0.090945	0.019641	0.031564	0.056711	0.057235	0.039972	0.056913
0.012195	0.012039	0.012206	0.012809	0.010980	0.005241	0.011744	0.012619	0.012133	0.012175	0.012292	0.100695	0.012103	0.008926	0.011667	0.012700	0.025420	0.034582	0.012475	0.012791	0.013185	0.012194	0.013806	0.011637	0.082513	0.012577	0.011682	0.013499	0.013482	0.012463	0.012593	0.012174	0.011966	0.219549	0.083520	0.012473	0.012215	0.057576	0.012260
0.015275	0.015140	0.015223	0.016394	0.083909	0.007173	0.014917	0.017197	0.015272	0.015150	0.015295	0.009159	0.015094	0.097025	0.014429	0.016065	0.029302	0.038389	0.015541	0.016251	0.016884	0.015203	0.037639	0.014421	0.012296	0.015919	0.014453	0.016610	0.017263	0.015491	0.015857	0.015490	0.015142	0.008678	0.157151	0.015501	0.015280	0.062256	0.015308
0.068466	0.055621	0.068104	0.059827	0.027245	0.009390	0.056226	0.054845	0.056387	0.064292	0.068616	0.022289	0.058050	0.022981	0.050164	0.058861	0.054871	0.073187	0.059153	0.057637	0.052130	0.053845	0.050756	0.048709	0.029397	0.063185	0.050743	0.059338	0.061351	0.056986	0.055201	0.068279	0.053548	0.124952	0.028897	0.072127	0.068087	0.038910	0.068613
0.126139	0.102418	0.125500	0.109676	0.051052	0.148856	0.104273	0.101105	0.103616	0.122421	0.126420	0.041384	0.119195	0.043706	0.093801	0.107956	0.101174	0.093738	0.108680	0.105600	0.096653	0.117155	0.093163	0.091037	0.127951	0.115455	0.094904	0.108710	0.112701	0.105982	0.101081	0.125790	0.099657	0.034981	0.122875	0.122378	0.126668	0.071884	0.126411
0.019016	0.017784	0.018637	0.020034	0.087097	0.007326	0.018149	0.036639	0.017959	0.018550	0.018725	0.010406	0.018525	0.015196	0.017642	0.019496	0.019926	0.041644	0.018996	0.019639	0.037764	0.018570	0.041693	0.018035	0.015612	0.019433	0.017676	0.019048	0.019804	0.019222	0.019226	0.018896	0.018834	0.009509	0.088463	0.018922	0.018632	0.108737	0.018737
0.238125	0.222677	0.237947	0.228272	0.116975	0.040764	0.223141	0.221992	0.224000	0.234150	0.238371	0.183711	0.226324	0.098102	0.216501	0.227208	0.222025	0.217240	0.227750	0.225621	0.218906	0.221425	0.215995	0.214781	0.190736	0.232288	0.217132	0.227949	0.230532	0.225267	0.222486	0.237976	0.220232	0.180937	0.187109	0.237769	0.237712	0.200679	0.238391
